,customer_id,probability,prediction
1790,2612-RRIDN,0.6754135297861992,1
1791,2615-YVMYX,0.3426418561815354,0
1792,2616-FLVQC,0.018044516642098503,0
1793,2616-UUTFK,0.18565452941838015,0
1794,2619-WFQWU,0.6593369750860929,1
1795,2621-UDNLU,0.1788513256779898,0
1796,2623-DRYAM,0.21929833223362627,0
1797,2625-TRCZQ,0.2265786599549706,0
1798,2626-URJFX,0.4719858348995013,0
1799,2626-VEEWG,0.014948001724534088,0
1800,2632-IVXVF,0.07965153470186072,0
1801,2632-TACXW,0.010995419991536496,0
1802,2632-UCGVD,0.3342229922699622,0
1803,2634-HCZGT,0.10552854365457094,0
1804,2636-ALXXZ,0.7560486807322506,1
1805,2636-OHFMN,0.48206725174181647,0
1806,2636-SJDOU,0.1153126658101119,0
1807,2637-FKFSY,0.42428129555737487,0
1808,2639-UGMAZ,0.09890085307817245,0
1809,2640-LYMOV,0.17479259828394703,0
1810,2640-PMGFL,0.4892405686061402,0
1811,2642-DTVCO,0.6534045754161204,1
1812,2642-MAWLJ,0.010882831971072458,0
1813,2645-QTLMB,0.6511753152764197,1
1814,2649-HWLYB,0.032850345904363726,0
1815,2650-GYRYL,0.03407766935346813,0
1816,2651-ZCBXV,0.1331683841300527,0
1817,2654-VBVPB,0.307458179148219,0
1818,2656-FMOKZ,0.5337376971099718,1
1819,2656-TABEH,0.6728237843609367,1
1820,2657-ALMWY,0.48738555910571263,0
1821,2657-VPXTA,0.6433998529307291,1
1822,2659-VXMWZ,0.2809927203867202,0
1823,2660-EMUBI,0.6512530586544727,1
1824,2661-GKBTK,0.021954327901110012,0
1825,2662-NNTDK,0.04372716924327664,0
1826,2664-XJZNO,0.05533889031249283,0
1827,2665-NPTGL,0.4003814304603885,0
1828,2667-WYLWJ,0.04740792332127821,0
1829,2668-TZSPS,0.2853604689202998,0
1830,2669-OIDSD,0.3867540275101694,0
1831,2669-QVCRG,0.39670632507082615,0
1832,2672-DZUOY,0.5713074405205842,1
1833,2672-HUYVI,0.6538323660674148,1
1834,2672-OJQZP,0.46817305758340344,0
1835,2672-TGEFF,0.45936535963815783,0
1836,2673-CXQEU,0.28516904293481654,0
1837,2673-ZALNP,0.04585404421314862,0
1838,2674-MIAHT,0.6178818531980661,1
1839,2674-MLXMN,0.3217626617428532,0
1840,2675-DHUTR,0.38207838997902654,0
1841,2675-IJRGJ,0.015047382380392651,0
1842,2675-OTVVJ,0.4541431542684143,0
1843,2676-ISHSF,0.2853604689202998,0
1844,2676-OXPPQ,0.2734125984906324,0
1845,2676-SSLTO,0.017984198215831786,0
1846,2680-XKKNJ,0.08837990883947063,0
1847,2682-KEVRP,0.03223770287332921,0
1848,2683-BPJSO,0.47586453878545143,0
1849,2683-JXWQQ,0.18490374325879327,0
1850,2684-EIWEO,0.38598049302677134,0
1851,2685-SREOM,0.4904334922027769,0
1852,2688-BHGOG,0.6534115213879756,1
1853,2690-DVRVK,0.1127048354057049,0
1854,2691-NZETQ,0.6534045754161204,1
1855,2692-AQCPF,0.1960190235518184,0
1856,2692-BUCFV,0.4055460253250092,0
1857,2692-PFYTJ,0.30201213742480604,0
1858,2694-CIUMO,0.5556461384599676,1
1859,2696-ECXKC,0.1925725089324796,0
1860,2696-NARTR,0.6264424236821015,1
1861,2696-RZVZW,0.010509336193616017,0
1862,2697-NQBPF,0.4578649800418213,0
1863,2700-LUEVA,0.28145574839456944,0
1864,2703-AMTUL,0.08047395043443048,0
1865,2706-QZIHY,0.0184480826292609,0
1866,2709-UQGNP,0.26824265212962833,0
1867,2710-WYVXG,0.08389488982965075,0
1868,2712-SYWAY,0.3798274161644152,0
1869,2716-GFZOR,0.39187169125622595,0
1870,2717-HVIZY,0.10675050463951508,0
1871,2718-GAXQD,0.4882009063602903,0
1872,2718-YSKCS,0.011197808329350826,0
1873,2719-BDAQO,0.5480351535001722,1
1874,2720-FVBQP,0.2906434889207939,0
1875,2720-WGKHP,0.6851326667812201,1
1876,2722-JMONI,0.5340417219287286,1
1877,2722-VOJQL,0.18929612097272247,0
1878,2724-FJDYW,0.08110500904906706,0
1879,2725-IWWBA,0.08505014420181584,0
1880,2725-KXXWT,0.7136894729155986,1
1881,2725-TTRIQ,0.016385345010030705,0
1882,2729-VNVAP,0.013013599124845749,0
1883,2731-GJRDG,0.23871739391165758,0
1884,2732-ISEZX,0.12489641039842234,0
1885,2737-WFVYW,0.5401354256828114,1
1886,2737-YNGYW,0.685647685569664,1
1887,2739-CACDQ,0.4606158862978786,0
1888,2739-CCZMB,0.1262810257830377,0
1889,2740-JFBOK,0.1644187656569587,0
1890,2740-TVLFN,0.5340417219287286,1
1891,2746-DIJLO,0.08534686149138032,0
1892,2748-MYRVK,0.18443941736119815,0
1893,2749-CTKAJ,0.03518308102458972,0
1894,2750-BJLSB,0.27270258105363426,0
1895,2753-JMMCV,0.02808828232734322,0
1896,2754-SDJRD,0.5874941302717617,1
1897,2754-VDLTR,0.6512530586544727,1
1898,2754-XBHTB,0.5576475738164762,1
1899,2758-RNWXS,0.21874263631828672,0
1900,2761-OCIAX,0.6796914730286933,1
1901,2761-XECQW,0.29530586422309313,0
1902,2770-NSVDG,0.2720597741592824,0
1903,2773-MADBQ,0.016539821958108814,0
1904,2773-OVBPK,0.08989485005706876,0
1905,2774-LVQUS,0.6209581610326577,1
1907,2777-PHDEI,0.7330546873571216,1
1908,2778-OCLGR,0.19817149342630624,0
1909,2782-JEEBU,0.1952320743382775,0
1910,2782-LFZVW,0.24358797774583008,0
1911,2786-GCDPI,0.45626200213497886,0
1912,2788-CJQAQ,0.04881448309947592,0
1913,2789-CZANW,0.08812568498990814,0
1914,2789-HQBOU,0.6822956369163168,1
1915,2790-XUYMV,0.1184993025921206,0
1916,2791-SFVEW,0.10422880881645062,0
1917,2792-LSHWX,0.6866479789673918,1
1918,2792-VPPET,0.245588430129382,0
1919,2794-XIMMO,0.10107243154962163,0
1920,2796-NNUFI,0.010449551584225152,0
1921,2796-UUZZO,0.3056911762388609,0
1922,2798-NYLMZ,0.08932658426876428,0
1923,2799-ARNLO,0.6455889178193334,1
1924,2799-TSLAG,0.016788424250297664,0
1925,2800-QQUSO,0.4608138779341722,0
1926,2800-VEQXM,0.6240045088934429,1
1927,2801-NISEI,0.24539436336785972,0
1928,2804-ETQDK,0.018298788320553688,0
1929,2805-AUFQN,0.015022815053395991,0
1930,2805-EDJPQ,0.19191928824647758,0
1931,2806-MLNTI,0.21536649287952975,0
1932,2808-CHTDM,0.01572666764127599,0
1933,2809-ILCYT,0.04283964246486858,0
1934,2809-ZMYOQ,0.46529165926064564,0
1935,2810-FTLEM,0.29818499191693704,0
1936,2811-POVEX,0.4105815104883097,0
1937,2812-ENYMO,0.07017187061735748,0
1938,2812-REYAT,0.03975031976809587,0
1939,2812-SFXMJ,0.3047691082234863,0
1940,2815-CPTUL,0.5725678410448526,1
1941,2817-LVCPP,0.013588330536186601,0
1942,2817-NTQDO,0.27831309619214456,0
1943,2819-GWENI,0.030795373231063447,0
1944,2821-WARNZ,0.040614451209357166,0
1945,2823-LKABH,0.4186002548393962,0
1946,2824-DXNKN,0.020249188427754593,0
1947,2824-MYYBN,0.45944930910589205,0
1948,2826-DXLQO,0.2966107715714151,0
1949,2826-UWHIS,0.3878968559787054,0
1950,2828-SLQPF,0.1850080853116342,0
1951,2829-HYVZP,0.032341863550559895,0
1952,2830-LEWOA,0.19916486456591953,0
1953,2831-EBWRN,0.4882009063602903,0
1954,2832-KJCRD,0.46529165926064564,0
1955,2832-SCUCO,0.3023694243428299,0
1956,2833-SLKDQ,0.46817305758340344,0
1957,2834-JKOOW,0.07574620433239293,0
1958,2834-JRTUA,0.11066454843939842,0
1959,2834-SPCJV,0.4282164940889437,0
1960,2839-RFSQE,0.1610857078497908,0
1961,2840-XANRC,0.4934867734770364,0
1962,2842-BCQGE,0.395079757004111,0
1963,2842-JTCCU,0.4529754566688054,0
1964,2843-CQMEG,0.18231536663927192,0
1965,2845-AFFTX,0.46390687546206877,0
1966,2845-HSJCY,0.6259934769340534,1
1967,2845-KDHVX,0.02108152021971443,0
1968,2848-YXSMW,0.011656432373527356,0
1969,2851-MMUTZ,0.1736418734196478,0
1970,2851-STERV,0.07578460521231689,0
1971,2853-CWQFQ,0.4373367344227786,0
1972,2856-HYAPG,0.6856095277464835,1
1973,2856-NNASM,0.3829170739606515,0
1974,2858-EIMXH,0.18287098865141324,0
1975,2858-MOFSQ,0.08314485642891162,0
1976,2860-RANUS,0.41555032812591775,0
1977,2862-JVEOY,0.050243039156858835,0
1978,2862-PFNIK,0.5761326153457591,1
1979,2863-IMQDR,0.03598611835600595,0
1980,2865-TCHJW,0.6554568505291702,1
1981,2866-IKBTM,0.28363587193650175,0
1982,2867-UIMSS,0.7308969375677427,1
1983,2868-LLSKM,0.12133659735142575,0
1984,2868-MZAGQ,0.7330546873571216,1
1985,2868-SNELZ,0.6395806942054802,1
1986,2869-ADAWR,0.37581812112969276,0
1987,2873-ZLIWT,0.47011821951363286,0
1988,2874-YXVVA,0.46529165926064564,0
1989,2876-GZYZC,0.6373743361340053,1
1990,2876-VBBBL,0.2984120300573216,0
1991,2877-VDUER,0.051641374241706436,0
1992,2878-DHMIN,0.05466100332458655,0
1993,2878-RMWXY,0.055215515324257225,0
1994,2880-FPNAE,0.6765309977307097,1
1995,2882-DDZPG,0.12202187119182119,0
1996,2882-WDTBA,0.023083059854603648,0
1997,2883-ILGWO,0.3372680982834351,0
1998,2884-GBPFB,0.4733135759707034,0
1999,2885-HIJDH,0.016521060588495676,0
2000,2886-KEFUM,0.2515576779968842,0
2001,2887-JPYLU,0.18245697131016622,0
2002,2888-ADFAO,0.010338354709820731,0
2003,2889-FPWRM,0.1972625662009654,0
2004,2890-WFBHU,0.09256212621060095,0
2005,2892-GESUL,0.014434507876652682,0
2006,2894-QOJRX,0.20389298024733435,0
2007,2896-TBNBE,0.20325910236470723,0
2008,2897-DOVND,0.6752775489116571,1
2009,2898-LSJGD,0.08558648719400586,0
2010,2898-MRKPI,0.18220459351029228,0
2011,2900-PHPLN,0.011197808329350826,0
2012,2903-YYTBW,0.5460446532166862,1
2013,2904-GGUAZ,0.04294839973132411,0
2014,2905-KFQUV,0.6096365278437901,1
2015,2907-ILJBN,0.04909069617841329,0
2016,2908-WGAXL,0.015985245735193915,0
2017,2908-ZTPNF,0.19587466938005982,0
2018,2911-IJORQ,0.10004773869118637,0
2019,2911-UREFD,0.23679997577996853,0
2020,2911-WDXMV,0.4221781941806727,0
2021,2916-BQZLN,0.5089863271572372,1
2022,2919-HBCJO,0.614848743237574,1
2023,2920-RNCEZ,0.664633468714144,1
2024,2921-XWDJH,0.4711930955791632,0
2026,2924-KHUVI,0.22479626495876065,0
2027,2925-MXLSX,0.07646741580544555,0
2028,2925-VDZHY,0.016385345010030705,0
2029,2926-JEJJC,0.04563503480610422,0
2030,2927-CVULT,0.10599228460415933,0
2031,2927-QRRQV,0.2142938841575321,0
2032,2928-HLDBA,0.10276119847263104,0
2033,2929-ERCFZ,0.6512530586544727,1
2034,2929-QNSRW,0.20449559228758557,0
2035,2930-UOTMB,0.16320533405626617,0
2036,2931-FSOHN,0.30290347605225554,0
2037,2931-SVLTV,0.3755524246564606,0
2038,2931-VUVJN,0.18913189365633734,0
2039,2931-XIQBR,0.21703668193156922,0
2040,2933-FILNV,0.4369992635497863,0
2041,2933-XEUJM,0.019864302154258322,0
2042,2937-FTHUR,0.2349786145832838,0
2043,2946-KIQSP,0.202161131608732,0
2044,2947-DOMLJ,0.4620390762479228,0
2045,2951-QOQTK,0.6222421351839668,1
2046,2952-QAYZF,0.6711425467905298,1
2047,2954-PIBKO,0.014150329475648725,0
2048,2955-BJZHG,0.5494946160273969,1
2049,2955-PSXOE,0.31510277280662974,0
2050,2956-GGUCQ,0.5015252765130305,1
2051,2957-JIRMN,0.16144563951955365,0
2052,2957-LOLHO,0.27831309619214456,0
2053,2958-NHPPS,0.08337322973983262,0
2054,2959-EEXWB,0.172327916350572,0
2055,2959-FENLU,0.5746798460640011,1
2056,2959-MJHIC,0.6754135297861992,1
2057,2960-NKRSO,0.4905092875551,0
2058,2961-VNFKL,0.010042920678891575,0
2059,2962-XPMCQ,0.5401354256828114,1
2060,2967-MXRAV,0.12605681794709706,0
2061,2968-SSGAA,0.6529685664812642,1
2062,2969-QWUBZ,0.5181872739634407,1
2063,2969-VAPYH,0.08597323784031775,0
2064,2969-WGHQO,0.13251409398509095,0
2065,2971-SGAFL,0.3788643159230701,0
2066,2972-YDYUW,0.1924664336807728,0
2067,2974-GGUXS,0.38598049302677134,0
2068,2977-CEBSX,0.03182526723198779,0
2069,2978-XXSOG,0.1688594916961432,0
2070,2979-SXESE,0.5480351535001722,1
2071,2982-IHMFT,0.6817001095323049,1
2072,2982-VPSGI,0.6434952880722287,1
2073,2983-ZANRP,0.6213469948956016,1
2074,2984-AFWNC,0.6817806181278729,1
2075,2984-MIIZL,0.6121906240003888,1
2076,2984-RGEYA,0.01243725284709723,0
2077,2984-TBYKU,0.05533889031249283,0
2078,2985-FMWYF,0.4934867734770364,0
2079,2985-JUUBZ,0.262008862055807,0
2080,2987-BJXIK,0.01642672096585417,0
2081,2988-GBIVW,0.37238149740521886,0
2082,2988-PLAHS,0.15889847950956976,0
2083,2988-QRAJY,0.0854984772078323,0
2084,2990-HWIML,0.6461148356129045,1
2085,2990-IAJSV,0.021597940261284868,0
2086,2990-OGYTD,0.025695440986518884,0
2087,2995-UPRYS,0.21426747112361244,0
2088,2995-YWTCD,0.014363031277639627,0
2089,2996-XAUVF,0.0115757471152333,0
2090,2999-AANRQ,0.024458355264846316,0
2091,3001-CBHLQ,0.46529165926064564,0
2092,3001-UNBTL,0.474976432167809,0
2093,3002-WQZWT,0.4828348005108266,0
2094,3003-CMDUU,0.49573964704025486,0
2095,3005-NFMTA,0.40493911527699117,0
2096,3005-TYFRD,0.345275659014067,0
2097,3006-XIMLN,0.6412808518217691,1
2098,3007-FDPEA,0.1610857078497908,0
2099,3009-JWMPU,0.19939465486274738,0
2100,3011-WQKSZ,0.07355135399696486,0
2101,3012-VFFMN,0.10170358083013996,0
2102,3014-WJKSM,0.40045224976666816,0
2103,3016-KSVCP,0.20152742920597433,0
2104,3018-TFTSU,0.5659689388024663,1
2105,3021-VLNRJ,0.09362929417111733,0
2106,3022-BEXHZ,0.08989485005706876,0
2107,3023-GFLBR,0.39358220751738815,0
2108,3026-ATZYV,0.09442279703420446,0
2109,3027-YNWZU,0.017538755113627312,0
2110,3027-ZTDHO,0.7130669238959908,1
2111,3030-YDNRM,0.6484704645834728,1
2112,3030-YZADT,0.28325427303094614,0
2113,3030-ZKIWL,0.3047691082234863,0
2114,3034-ZBEQN,0.06011599119677795,0
2115,3038-PQIUY,0.15831752081302036,0
2116,3039-MJSLN,0.17229703637709864,0
2117,3043-SUDUA,0.08064729878569783,0
2118,3043-TYBNO,0.3736552266067722,0
2119,3045-XETSH,0.6512530586544727,1
2120,3049-NDXFL,0.688320447035929,1
2121,3049-SOLAY,0.6817806181278729,1
2122,3050-GBUSH,0.4341491628442975,0
2123,3050-RLLXC,0.021956171607578675,0
2124,3055-MJDSB,0.28204278557427,0
2125,3055-OYMSE,0.33266012617072016,0
2126,3055-VTCGS,0.07886522525528228,0
2127,3057-VJJQE,0.018372224497628143,0
2128,3058-HJCUY,0.26548655150144074,0
2129,3058-WQDRE,0.27152732753296216,0
2130,3059-NGMXB,0.23843598340375136,0
2131,3061-BCKYI,0.10987099883467191,0
2132,3062-ICYZQ,0.44017673863606727,0
2133,3063-QFSZL,0.5154223676218751,1
2134,3066-RRJIO,0.664633468714144,1
2135,3067-SVMTC,0.0766502060029219,0
2136,3068-OMWZA,0.7168501378738459,1
2137,3069-SSVSN,0.14035010590346708,0
2138,3070-BDOQC,0.11965055805337498,0
2139,3070-DVEYC,0.5665994308143506,1
2140,3070-FNFZQ,0.012892047899622703,0
2141,3071-MVJCD,0.016779045797432276,0
2142,3071-VBYPO,0.6681823384471728,1
2143,3074-GQWYX,0.6044719988267295,1
2144,3077-RSNTJ,0.1260409560322974,0
2145,3078-ZKNTS,0.023765642220562034,0
2146,3079-BCHLN,0.03897672553051748,0
2147,3082-VQXNH,0.4251362697684052,0
2148,3082-WQRVY,0.04662060473947054,0
2149,3082-YVEKW,0.026968819255302666,0
2150,3084-DOWLE,0.021597940261284868,0
2151,3085-QUOZK,0.4726082974003704,0
2152,3086-RUCRN,0.3395133705239276,0
2153,3088-FVYWK,0.014173011785082483,0
2154,3088-LHEFH,0.5556461384599676,1
2155,3090-HAWSU,0.09136937646885455,0
2156,3090-LETTY,0.4058369269188299,0
2157,3090-QFUVD,0.2853604689202998,0
2158,3091-FYHKI,0.5707467996878652,1
2159,3092-IGHWF,0.16572871639702771,0
2160,3094-JOJAI,0.42200186106904913,0
2161,3096-GKWEB,0.5130895295507828,1
2162,3096-IZETN,0.5534922135227401,1
2163,3096-JRDSO,0.4157950304814871,0
2164,3096-WPXBT,0.18655056922301136,0
2165,3096-YXENJ,0.10893758815016144,0
2166,3097-FQTVJ,0.010882831971072458,0
2167,3097-IDVPU,0.1793759475512431,0
2168,3097-NNSPB,0.4451822836205007,0
2169,3097-NQYSN,0.6424522965195445,1
2170,3097-PYWXL,0.20564748697772967,0
2171,3099-OONVS,0.24347041392117239,0
2172,3104-OWCGK,0.1770654936716917,0
2173,3106-ULWFW,0.5826691407512163,1
2174,3108-PCCGG,0.016385345010030705,0
2175,3113-IWHLC,0.3055029143520288,0
2177,3115-JPJDD,0.11547146249356624,0
2178,3118-UHVVQ,0.010137260301533084,0
2179,3120-FAZKD,0.013311459503450822,0
2180,3125-RAHBV,0.034238204034606964,0
2181,3126-WQMGH,0.17572571943703338,0
2182,3128-YOVTD,0.36690480639129175,0
2183,3129-AAQOU,0.013740590793176131,0
2184,3130-ICDUP,0.6395806942054802,1
2185,3131-NWVFJ,0.04662060473947054,0
2186,3132-TVFDZ,0.22020679928629389,0
2187,3133-PZNSR,0.055215515324257225,0
2188,3134-DSHVC,0.07696176753666913,0
2189,3137-LUPIX,0.3285320766142806,0
2190,3137-NYQQI,0.086443887168291,0
2191,3138-BKYAV,0.6642690666549368,1
2192,3143-ILDAL,0.3896752290628477,0
2193,3143-JQEGI,0.6414593898086544,1
2194,3144-AUDBS,0.37882530677466486,0
2195,3144-KMTWZ,0.31184101963336136,0
2196,3146-JTQHR,0.04717190933526422,0
2197,3146-MSEGF,0.016385345010030705,0
2198,3148-AOIQT,0.010509336193616017,0
2199,3148-BLQJT,0.31510277280662974,0
2200,3154-CFSZG,0.4461109900838863,0
2201,3154-HMWUU,0.011245505754829807,0
2202,3156-QLHBO,0.16608953784001146,0
2203,3158-MOERK,0.6845439982816128,1
2204,3160-TYXLT,0.17622749563748058,0
2205,3161-GETRM,0.38462759022181375,0
2206,3161-ONRWK,0.0826284417465339,0
2207,3162-KKZXO,0.228524732236824,0
2208,3162-ZJZFU,0.41925497750861523,0
2209,3164-AALRN,0.15017001502935007,0
2210,3164-YAXFY,0.21023175482654805,0
2211,3165-HDOEW,0.47049215870699895,0
2212,3166-PNEOF,0.019847124161775444,0
2213,3167-SNQPL,0.46529165926064564,0
2214,3170-GWYKC,0.33373419769446266,0
2215,3170-NMYVV,0.011177947805204393,0
2216,3173-NVMPX,0.2640273924609818,0
2217,3173-WSSUE,0.011197808329350826,0
2218,3174-AKMAS,0.01729926670898247,0
2219,3174-RKMOW,0.42651035756135564,0
2220,3177-LASXD,0.7224799666074918,1
2221,3178-CIFOT,0.0331018343145905,0
2222,3178-FESZO,0.6844217571041105,1
2223,3179-GBRWV,0.1657564480577342,0
2224,3181-MIZBN,0.14467809978990379,0
2225,3181-VTHOE,0.06120779551515221,0
2226,3186-AJIEK,0.08042323910796954,0
2227,3186-BAXNB,0.7240235351545291,1
2228,3190-FZATL,0.10141832276151957,0
2229,3190-ITQXP,0.010449551584225152,0
2230,3190-XFANI,0.21423759876703197,0
2231,3191-CSNMG,0.6822956369163168,1
2232,3192-LNKRK,0.39943219140745984,0
2233,3192-NQECA,0.09338869787670737,0
2234,3194-ORPIK,0.3914138750701799,0
2235,3195-TQDZX,0.24652235557066043,0
2236,3196-NVXLZ,0.41418625646182344,0
2237,3197-ARFOY,0.43590150245154285,0
2238,3197-NNYNB,0.08130681641283263,0
2239,3198-VELRD,0.636032841690921,1
2240,3199-NPKCN,0.2809927203867202,0
2241,3199-XGZCY,0.6512575964507482,1
2242,3200-MNQTF,0.02529539551535388,0
2243,3205-MXZRA,0.07397090332463664,0
2244,3207-OYBWH,0.3177816355261254,0
2245,3208-YPIOE,0.4781512144894078,0
2246,3209-ZPKFI,0.22462272871233566,0
2247,3211-AAPKX,0.4232554468406499,0
2248,3211-ILJTT,0.4491280680885016,0
2249,3212-KXOCR,0.01335040415700639,0
2251,3214-IYUUQ,0.13890483587939242,0
2252,3217-FZDMN,0.5845330224743958,1
2253,3219-JQRSL,0.016385345010030705,0
2254,3221-CJMSG,0.18384140989239406,0
2255,3223-DWFIO,0.6534068082067812,1
2256,3223-WZWJM,0.488460435171243,0
2257,3224-DFQNQ,0.17232064195449032,0
2258,3227-WLKLI,0.03277273088033563,0
2259,3229-USWAR,0.09550982557249581,0
2260,3230-IUALN,0.018750799202325332,0
2261,3230-JCNZS,0.06893461972994838,0
2262,3230-WYKIR,0.09319298961962343,0
2263,3234-VKACU,0.4990797219612604,0
2264,3235-ETOOB,0.6484704645834728,1
2265,3237-AJGEH,0.4341491628442975,0
2266,3239-TPHPZ,0.04828589479933278,0
2267,3243-ZHOHY,0.0434581207006506,0
2268,3244-CQPHU,0.04184687469768973,0
2269,3244-DCJWY,0.7188338868829837,1
2270,3247-MHJKM,0.31510277280662974,0
2271,3247-ZVOUO,0.6537909356053017,1
2272,3249-VHRIP,0.01691885872482125,0
2273,3249-ZPQRG,0.6754173546383506,1
2274,3251-YMVWZ,0.04731529404326249,0
2275,3253-HKOKL,0.2318112773617256,0
2276,3254-YRILK,0.5020170331364645,1
2277,3255-GRXMG,0.19114001241171968,0
2278,3256-EZDBI,0.19393101957402337,0
2279,3258-SANFR,0.298444682998712,0
2280,3258-SYSWS,0.036742692973274926,0
2281,3258-ZKPAI,0.044470286787712754,0
2282,3259-FDWOY,0.09019769717393988,0
2283,3259-KNMRR,0.026040485273615382,0
2284,3259-QMXUN,0.0358232489754495,0
2285,3261-CQXOL,0.010042920678891575,0
2286,3262-EIDHV,0.016385345010030705,0
2287,3266-FTKHB,0.015880428614715822,0
2288,3269-ATYWD,0.38598049302677134,0
2289,3272-VUHPV,0.25601006731074527,0
2290,3274-NSDWE,0.011292147951992335,0
2291,3275-RHRNE,0.07806795406106863,0
2292,3276-HDUEG,0.6834816661643071,1
2293,3278-FSIXX,0.45065635554520983,0
2294,3279-DYZQM,0.011197808329350826,0
2295,3280-MRDOF,0.018946021362019342,0
2296,3280-NMUVX,0.03407766935346813,0
2297,3282-ZISZV,0.09465996459069202,0
2298,3283-WCWXT,0.016706512389025648,0
2299,3284-SVCRO,0.012661730841414946,0
2300,3285-UCQVC,0.19500909071805764,0
2301,3292-PBZEJ,0.61030581596015,1
2302,3295-YVUSR,0.6213469948956016,1
2303,3296-SILRA,0.684153050416132,1
2304,3298-QEICA,0.020881022100127926,0
2305,3301-LSLWQ,0.21025659483039352,0
2306,3301-VKTGC,0.12133659735142575,0
2307,3307-TLCUD,0.2280546863614431,0
2308,3308-DGHKL,0.011228318164758293,0
2309,3308-JSGML,0.016841396455288583,0
2310,3308-MHOOC,0.26690969136228204,0
2311,3312-UUMZW,0.3917981132793671,0
2312,3312-ZWLGF,0.48114808401801296,0
2313,3313-QKNKB,0.15930052049192356,0
2314,3315-IKYZQ,0.06061515400266045,0
2315,3315-TOTBP,0.5353819184337044,1
2316,3316-UWXUY,0.37903705275502153,0
2317,3317-HRTNN,0.4322220278197452,0
2318,3317-VLGQT,0.6303861814681413,1
2319,3318-ISQFQ,0.09213965162122095,0
2320,3318-NMQXL,0.6817806181278729,1
2321,3318-OSATS,0.45944930910589205,0
2322,3319-DWOEP,0.6571625868148958,1
2323,3320-VEOYC,0.6292254969837319,1
2324,3323-CPBWR,0.417025790688294,0
2325,3324-OIRTO,0.17487925784685548,0
2326,3325-FUYCG,0.2788824966301365,0
2327,3327-YBAKM,0.1556206063140015,0
2328,3329-WDIOK,0.5199912386529385,1
2329,3331-HQDTW,0.38071909132312726,0
2330,3334-CTHOL,0.4605130329948006,0
2331,3336-JORSO,0.4316770242280223,0
2332,3338-CVVEH,0.6434952880722287,1
2333,3339-EAQNV,0.14058646626201685,0
2334,3340-QBBFM,0.07960384266358533,0
2335,3345-JHUEO,0.19912730251483715,0
2336,3345-PBBFH,0.27326712628913413,0
2337,3346-BRMIS,0.2605221416450336,0
2338,3347-YJZZE,0.18776482943410022,0
2339,3348-CFRNX,0.39419681470117063,0
2340,3349-ANQNH,0.22064989731284043,0
2341,3351-NGXYI,0.29198056677271095,0
2342,3351-NQLDI,0.15718244962592817,0
2343,3352-ALMCK,0.40444416889025997,0
2344,3352-RICWQ,0.022388188567345018,0
2345,3354-OADJP,0.08139949085080618,0
2346,3359-DSRKA,0.012469870254558096,0
2347,3363-DTIVD,0.10043995987817907,0
2348,3363-EWLGO,0.12878009744164673,0
2349,3365-SAIGS,0.5494946160273969,1
2350,3370-GQEAL,0.4689273599169762,0
2351,3370-HXOPH,0.6822994617684683,1
2352,3372-CDXFJ,0.04902568167485787,0
2353,3372-KWFBM,0.5770007691682703,1
2354,3373-DIUUN,0.010771635096668035,0
2355,3373-YZZYM,0.26690969136228204,0
2356,3374-LXDEV,0.6279056163381098,1
2357,3374-PZLXD,0.09272222366462765,0
2358,3374-TTZTK,0.17465288393076914,0
2359,3376-BMGFE,0.587313242179188,1
2360,3378-AJRAO,0.07998324476580698,0
2361,3384-CTMSF,0.45415566389301837,0
2362,3387-PLKUI,0.12150697481876419,0
2363,3387-VATUS,0.616287067376753,1
2364,3389-KTRXV,0.01278085102521828,0
2365,3389-YGYAI,0.6431977764079363,1
2366,3391-JSQEW,0.1768248335497751,0
2367,3392-EHMNK,0.08969447334744292,0
2368,3393-FMZPV,0.5039972896316858,1
2369,3396-DKDEL,0.06778682384685826,0
2370,3397-AVTKU,0.03414130407457076,0
2371,3398-FSHON,0.6395763988251404,1
2372,3398-GCPMU,0.017052011676697367,0
2373,3398-ZOUAA,0.4662086320478088,0
2374,3399-BMLVW,0.01820565216229188,0
2375,3400-ESFUW,0.021856941551228574,0
2376,3401-URHDA,0.09158552266350789,0
2377,3402-XRIUO,0.1663219462894796,0
2378,3404-JNXAX,0.4504522735114762,0
2379,3407-JMJQQ,0.07453851987298363,0
2380,3407-QGWLG,0.16985911561780057,0
2381,3410-MHHUM,0.2189452590719373,0
2382,3410-YOQBQ,0.02511621436654703,0
2383,3411-WLRSQ,0.6210836163985141,1
2384,3413-BMNZE,0.46817305758340344,0
2385,3413-CSSTH,0.17072413698933656,0
2386,3413-DHLPB,0.33373419769446266,0
2387,3415-TAILE,0.4071058401053565,0
2388,3417-TSCIC,0.03806520785891579,0
2389,3419-SNJJD,0.3355950810038912,0
2390,3420-YJLQT,0.687805435359043,1
2391,3420-ZDBMA,0.579731952313798,1
2392,3422-GALYP,0.687805435359043,1
2393,3422-LYEPQ,0.7224799666074918,1
2394,3422-WJOYD,0.07017187061735748,0
2395,3423-HHXAO,0.04662060473947054,0
2396,3424-NMNBO,0.28022407401022614,0
2397,3426-NIYYL,0.32041525372360824,0
2398,3427-GGZZI,0.4996632947609544,0
2399,3428-MMGUB,0.10821142800069845,0
2400,3428-XZMAZ,0.7562730553061273,1
2401,3429-IFLEM,0.020383597907803114,0
